Md Nafee Al Islam,nd.edu,University of Notre Dame,Jane Cleland-Huang##Ankit Agrawal##Michael Vierhauser##Tanzil Bin Hassan##Siamul Karim Khan##Dr. Mohammad Tawhid Kawser,data_analytics##artificial_intelligence##software_engineering
Gordon V. Cormack,plg.uwaterloo.ca,nan,Adam Roegiest,nan
David Shaun Bloomfield,northumbria.ac.uk,Northumbria University,Peter T Gallagher##David M Long##Manolis K. Georgoulis##Sophie A. Murray##Ryan Milligan##Pietro Zucca##Jordan A. Guerra##Aoife McCloskey##Rami Qahwaji##David Pérez-Suárez##David B. Jess##Jason Byrne##Ioannis Kontogiannis##Andreas Lagg##Sami K. Solanki##David Berghmans##Daniel B. Seaton##Claire Raftery##Astrid Veronig##Robert Steenburgh,solar_physics##space_weather
Arkaitz Zubiaga,qmul.ac.uk,Queen Mary University of London,Maria Liakata##Rob Procter##Víctor Fresno##Kalina Bontcheva##Raquel Martinez##ahmet aker##Peter Tolmie##Michal Lukasik##Elena Kochkina##Iñaki Alegria##Iñaki San Vicente  Roncal##Alberto Pérez García-Plaza##Leon Derczynski##Heng Ji##Damiano Spina##pablo gamallo##Trevor Cohn##Enrique Amigó##Adam Tsakalidis##Lluís Padró,social_media_mining##computational_social_science##computational_journalism##social_data_science##natural_language_processing
Aparecido Nilceu Marana,fc.unesp.br,Sao Paulo State University,João Paulo Papa##Gustavo Botelho de Souza##Luciano da F. Costa##Roberto A. Lotufo##Prof. Sergio A Velastin FIET SMIEE##Giovani Chiachia##João Baptista Cardia Neto##Denise Tostes Oliveira##Ivan Rizzo Guilherme##Murilo Varges da Silva##Walter Scheirer##David Cox##Anil K. Jain##Bruno Elias Penteado##Marcus de Assis Angeloni##Falcao A.X.##Diego Mauricio Bravo-Calderón##Dr. Anderson Rocha (Associate Profes...##Alessandra Aparecida Paulino##Svetlana Yanushkevich,image_processing##biometrics##computer_vision##pattern_recognition
Ioan Toma,onlim.com,nan,nan,chatbots_and_intelligent_assistants##semantics##knowledge_graphs
Bernie Hogan,oii.ox.ac.uk,University of Oxford,Barry Wellman##Juan Antonio Carrasco##Mark Graham Professor of Internet Ge...##Tracy L. M. Kennedy PhD##Jeffrey Boase##Ralph K. Straumann##Michelle Birkett##Rochelle Côté##Danyel Fisher##Brandon A. Brooks##Nicole B. Ellison##Anabel Quan-Haase##Gregory Phillips II##Noshir Contractor##Patrick Janulis##Jessica Vitak##Cliff Lampe##Brian Mustanski##Brent Berry##Danica Radovanović,sociology##social_network_analysis##social_media
Charalampos E. Tsourakakis,bu.edu,Boston University,Christos Faloutsos##Gary L. Miller##Michael Mitzenmacher##Richard Peng##Alan Frieze##Aristides Gionis##Francesco Bonchi##Mihalis Kolountzakis##Cameron Musco##Jure Leskovec##Tina Eliassi-Rad##Francesco Gullo##Russell Schwartz##Jon Kleinberg##Christopher Musco##Konstantinos Sotiropoulos##David C. Parkes##Ioannis Koutis##Petros Drineas##Rasmus Pagh,artificial_intelligence##design_and_analysis_of_algorithms##data_mining##graphs
Megha Nawhal,sfu.ca,Simon Fraser University,Greg Mori##Frederick Tung##Vikas Chandan##kumar saurav##Lili Meng##Mohit Jain##Mitesh Khapra##Vikas C. Raykar##Amrita Saha##Andreas M. Lehrmann##Leonid Sigal##Sampath Dechu##Parmit Chilana##Saumik Bhattacharya##Jiawei He,artificial_intelligence##computer_vision
Yan Chen,dgp.toronto.edu,University of Toronto,Walter S. Lasecki##Steve Oney##Sang Won Lee##Tom Yeh##Jaylin Herskovitz##April Wang##Tao Dong##Maulishree Pandey##Jean Y. Song##Sai R. Gouravajhala##Gabriel Matute##Rajan Vaish##Andrés Monroy-Hernández##Yaxing Yao##Tovi Grossman##John Joon Young Chung##Christopher A. Brooks##Jasmine Jones,human_computer_interaction##crowdsourcing
Andy Neely,cam.ac.uk,University of Cambridge,nan,services##innovation##performance##strategy
Nitish Thakor,jhu.edu,Johns Hopkins University,Anastasios Bezerianos##Romergryko G Geocadin##Shanbao Tong##Xiaofeng Jia MD MS PhD FCCM Pr...##Shih-Cheng Yen##Lun-De Liao##Ralph Etienne-Cummings##Soumyadipta Acharya##Marc H Schieber##Gert Cauwenberghs##Angelo H. ALL##Kartikeya Murari##Chengkuo Lee##Nathan E. Crone M.D.##Yu SUN##Aishwarya Bandla##Luke Osborn##Vikram Aggarwal##Abhishek Rege##Nan Li,brain_monitoring##neuroengineering##brain_computer_interface##neuroprosthesis##medical_instrumentation
Sandra Schön,l3t.eu,nan,Martin Ebner##Sebastian Schaffert##Martin Schön##Michael Kopp##Behnam TARAGHI##Markus Ebner##Marco Kalz##Swapna Kumar##Ortrun Gröblinger##Andreas Wittke##Ilona Buchem##Christian F. Freisleben-Teutscher##Conrad Lienhardt##Cornelia Schneider##Mohammad Khalil##Peter Baumgartner##Christian Voigt PhD##Katja Mruck##Günter Mey##Hannes Rothe,open_educational_r##technologiegest%C3%BCtztes_lernen_und_lehren##digital_social_innovation##digitale_soziale_innovation##e_learning
Margaret Duff,asu.edu,nan,nan,human_interactive_systems##ai_augmented_decision_making
Eduardo Figueiredo,dcc.ufmg.br,Federal University of Minas Gerais,Alessandro Garcia##Claudio Sant'Anna##Gustavo Vale##Carlos José Pereira de Lucena##Nelio Cacho##Maurício Ronny de Almeida Souza##Uirá Kulesza##Heitor Costa##Juliana Alves Pereira##Fabiano Ferrari##Sergio Soares##Kattiana Constantino##Thais Batista##Marco Tulio Valente##Ramon Simoes Abilio##Francisco Dantas##Fernando Castor##Awais Rashid##Marcelo de Almeida Maia##Glauco Carneiro,empirical_software_engineering##software_engineering##software_metrics
Lester Lasrado,cbs.dk,Copenhagen Business School,Ravi Vatrapu##Kim Normann Andersen##Hannu Kärkkäinen##Karan Menon##Prof. Dr. Artur Lugmayr##Jukka Huhtamäki##Jari Jussila##Raghava Rao Mukkamala##Abid Hussain##Sampath Bemgal##Jordana J. George,networked_readiness##crowdfunding##digital_maturity
David A. Smith,ccs.neu.edu,Northeastern University,W. Bruce Croft##Jason Eisner##Jason Naradowsky##Jeff Rydberg-Cox##Noah A. Smith##Ryan Cordell##Andrew McCallum##Kriste Krstovski##David Mimno##Sanjeev Khudanpur##Hanna Wallach##Anoop Sarkar##Alexander Fraser##Dragomir Radev##Libin Shen##Daniel Gildea##Michael Bendersky##Clifford Wulfman##James Allan##Elizabeth Maddock Dillon,digital_humanities##machine_translation##computational_linguistics##information_retrieval##natural_language_processing
Sougata Mukherjea,in.ibm.com,IBM,nan,info_vis##analytics##cloud
Michael Banissy,gold.ac.uk,Goldsmiths University of London,nan,human_brain_stimulation##cognitive_neuroscience##emotion_recognition##synaesthesia##social_perception
Marcello Federico,amazon.com,nan,Nicola Bertoldi##Mauro Cettolo##Matteo Negri##Philipp Koehn##Marco Turchi##Sebastian Stüker##Roldano Cattoni##Richard Zens##Ondřej Bojar##Jan Niehues##Arianna Bisazza##Hieu Hoang##Chris Callison-Burch##Chris Dyer##Christine Corbett Moran##Brooke Cowan##Alexandra Birch##Diego Giuliani##Alex Constantin##Nicholas Ruiz,computational_linguistics##speech_translation##machine_translation
Yuzhan Ma,wsu.edu,Washington State University,Sarah Fakhoury##Venera Arnaoudova##Mehdi Mirakhorli##Devjeet Roy,empirical_software_engineering##artificial_intelligence##software_artifacts##natural_language_processing
James Witte,gmu.edu,George Mason University,nan,sociology
Ramana KOMPELLA,cisco.com,Cisco Systems,Advait Abhay Dixit##Sundar Iyer##Alex C. Snoeren##Myungjin Lee##Dongyan Xu##George Varghese##T. V. Lakshman##Jennifer Neville##Nesreen Ahmed,internet##systems##networking
Klaus Berberich,htwsaar.de,nan,Gerhard Weikum##Srikanta Bedathur##Mohamed Yahya##Kai Hui##Gerard de Melo##Fabian Suchanek##Johannes Hoffart##Michalis Vazirgiannis##Maya Ramanath##Andrew Yates##Avishek Anand##Shady Elbassuoni##Omar Alonso##Arunav Mishra##Ralf Schenkel##Volker Tresp##Christos Tryfonopoulos##Peixiang Zhao##Nikos Mamoulis##Thomas Neumann,web_archiving##data_mining##data_engineering##information_retrieval
Jose Emmanuel Ramirez-Marquez,stevens.edu,Stevens Institute of Technology,Claudio Rocco##Brian Sauser Ph.D.##David W. Coit##Chi Zhang##Hiba Baroud##Ivan Hernandez##Gregory Levitin##José Moronta##Dr. Mohammed Muaafa##Abdullah Konak##Raghav Pant##Javier Faulin##Jianhui Wang Professor IEEE Fellow##Hugh R Medal##Alberto Sols##Elvis Hernandez-Perdomo##Adriana Compagnoni##Sadan Kulturel-Konak##John V. Farr##Qing Li,urban_informatics##computational_social_science##resilience_engineering
Georgios  B. Giannakis,umn.edu,University of Minnesota,Shengli Zhou##Zhengdao Wang##Xiaoli Ma##Anna Scaglione##Xin Wang##Gonzalo Mateos##Gang Wang##Seung-Jun Kim##Vassilis Kekatos##Nikolaos Sidiropoulos##Emiliano Dall'Anese##Antonio G. Marques##Zhi Tian##Tianyi Chen##Hao Zhu##Michail Tsatsanis##Xiaodong Cai##Qingwen Liu##Cihan Tepedelenlioglu##Juan Andres Bazerque,artificial_intelligence##wireless_communications##signal_processing##network_science##power_systems
Arpan Pal,tcs.com,TCS,Soma Bandyopadhyay##Arijit Ukil##Aniruddha Sinha##Avik Ghose##Anirban Dutta Choudhury##Tanushyam Chattopadhyay (T. Chatto...##Rohan Banerjee##Chirabrata Bhaumik##Chetanya Puri##Abhijan Bhattacharyya##Dr. Tapas Chakravarty##Arijit Mukherjee##Prateep Misra##Arijit Sinharay##Shreyasi Datta##Dr. Brojeshwar Bhowmick##Ranjan Dasgupta##Tulika Bose##Swarnava Dey##Parijat D. Deshpande,neuromorphic_computing##computational_sensing##signal_image_processing_and_ml##edge_computing_and_edge_ai##embedded_systems
Heather Piwowar,ourresearch.org,nan,Jason Priem##Todd J Vision,open_science_data##research_data_practice_evaluation##research_data_policy
Marcos Báez,liris.cnrs.fr,nan,Fabio Casati##Maurizio Marchese##boualem benatallah##Florian Daniel##Iman Khaghani-Far##Luca Cernuzzi##Beatrice Valeri##Gregorio Convertino##Michela Ferron##Carlos Rodriguez##Aliaksandr Birukou (Александр Бирюк...##Cristhian Parra##Leysan Nurgalieva##Daniele Didino##Wiebren Zijlstra##Wei Zhang##Daniil Mirylenka##Jorge Saldivar,health_informatics##human_computer_interaction##web_engineering##collective_intelligence
Matthias Uhl,thi.de,nan,nan,behavioral_ethics##ethics_of_digitization##experimental_economics
Christophe Servan,qwant.com,nan,laurent besacier##FREDERIC BECHET##Holger Schwenk##Alexandre Bérard##Loïc BARRAULT##Olivier Pietquin##Marc Dymetman##Josep Maria CREGO##Jean Senellart##Renato De Mori##Sophie Rosset##Patrik Lambert##Christian Raymond##Sadaf Abdul Rauf##Nasredine Semmar##Ngoc-Anh Le##Nicola Bertoldi##Marcello Federico##Mauro Cettolo##Alexandre Denis,spoken_language_understanding##artificial_intelligence##statistical_machine_translation##dialog_systems##natural_language_processing
Andrew Phillips,microsoft.com,nan,Neil Dalchau##Luca Cardelli##Matthew Lakin##Boyan Yordanov##Georg Seelig##Jim Haseloff##Rasmus Lerchedahl Petersen##Alistair Bailey##tim rudge##David Soloveichik##Niranjan Srinivas##Yuan-Jyue Chen##Ozan Kahramanogullari##Fernán Federici Noe##Harish Chandran##John Reif##Nikhil Gopalkrishnan##Susan Eisenbach##David Parker##Marta Kwiatkowska,immunology##programming_languages##synthetic_biology##dna_computing##biological_computation
Jason S. McLellan,austin.utexas.edu,nan,nan,vaccines##structural_biology##virology##biophysics
Soo Young Rieh,ischool.utexas.edu,University of Texas at Austin,Karen Markey##Beth St. Jean##Elizabeth Yakel##Yong-Mi Kim##Ji-Yeon Yang##Brian Hilligoss##Nicholas Belkin##Preben Hansen##Grace YoungJoo Jeon##Kevyn Collins-Thompson##Bernard J. (Jim) Jansen##Iris Xie##Carl C. Haynes-Magyar##Rohail Syed##Luanne (Freund) Sinnamon##Jacek Gwizdka##Cliff Lampe##Sangseok You##Lionel P. Robert Jr.,searching_as_learning##information_credibility##human_information_behavior##web_searching_behavior
Tim Leung,uw.edu,nan,Xin Li##Yamazaki Kazutoshi##Zheng Wang##Brian Ward##Matthew Lorig##Mike Ludkovski##Aleksandr Aravkin##Olympia Hadjiliadis##Bahman Angoshtari##Andrea Pascucci##Qingshuo Song##Jie Yang##Carey E. Priebe##Hongzhong Zhang##JB (Jinbeom) Kim,computational_finance##risk_management##portfolio_optimization##etfs
Aboubakr Aqle,hbku.edu.qa,nan,Dena Al Thani##Kamran Khowaja Ph.D.##Ali Jaoua##Bilikis Banire##ASADULLAH SHAH .##Mohammed Tahri Sqalli##Eman Rezk##Abdelaziz Bouras##Gautam Das##Fahad Islam,computing_%26_data_analytics##formal_concept_analysis##hci_%26_accessibility
Chi Zhang,bjut.edu.cn,nan,nan,critical_infrastructure_protection##complex_system_reliability_analysis_and_optimization##maintenance_optimization
Duminda Wijesekera,gmu.edu,George mason University,Sushil Jajodia##Lingyu Wang##Paulo Costa##Paul Ammann##Jaideep Srivastava##James Bret Michael##Csilla Farkas##Changwei Liu##Haining Wang##Naren Kodali,railroads##security##policies
Jinwoo Shin,kaist.ac.kr,KAIST,nan,stochastic_networks##artificial_intelligence##deep_learning
C. Lawrence Zitnick,fb.com,nan,Sing Bing Kang##Richard Szeliski##Devi Parikh##Piotr Dollár##Simon Winder##Matt Uyttendaele##Dhruv Batra##Ross Girshick##Tsung-Yi Lin##Deva Ramanan##Michael Maire##James Hays##Margaret Mitchell##Serge Belongie##Pietro Perona##Michael F Cohen##Neel Joshi##Ramakrishna Vedantam##Stanislaw Antol##Takeo Kanade,computer_graphics##artificial_intelligence##computer_vision
Anna Corazza,unina.it,Università degli Studi di Napoli Federico II,Sergio Di Martino##Giorgio Satta##Giuseppe Scanniello##Alberto Lavelli##Mauro Cettolo##Anita Alicante##Carmine Gravino##Emilia Mendes##Francesco Isgrò##Federica Sarro##Cristina Bosco##Daniele Giuseppe Falavigna##Fabio Pianesi##alessandro mazzei##Emanuele Pianta##Firoj Alam PhD##Massimo Benerecetti##Giuseppe Attardi##Maria Simi##Paolo Tonella,dipartimento_di_ingegneria_elettrica_e_tecnologie_dell_informazione
Dohyun Ahn,socialbrain.kr,nan,nan,media_psychology##pleasure##emotion_%26_cognition
Jeremy Ernst,erau.edu,Embry-Riddle Aeronautical University,nan,stem_education##students_at_risk
Marcus Johnson,nasa.gov,nan,Warren Dixon##Joseph Rios##Shubhendu Bhasin##John Edward Robinson III##Rushikesh Kamalapurkar##F.L. Lewis##Kyriakos G. Vamvoudakis##Nitin Sharma##Parag Patre##Chris Gregory##William MacKunis##Nhan Nguyen##Michael Abramson##Ganesh J. Pai##Guoqiang Hu##Douglas R. Isaacson,control_theory##advanced_air_mobility##unmanned_aircraft_systems##uas_traffic_management
Yuxuan Zhao,ia.ac.cn,Institute of Automation Chinese Academy of Sciences,nan,artificial_intelligence##brain_inspired_cognitive_computation_models
santa maiti,student.unimelb.edu.au,University of Melbourne,Stephan Winter##Lars Kulik##Arpan Pal##Tanushyam Chattopadhyay (T. Chatto...##Arindam Pal##Debasis Samanta##Arijit Mukherjee##Avik Ghose##Monalisa Sarma##Plaban Kumar Bhowmik##Manoj Kumar Sharma##Sayan Sarcar##Somnath Dey,human_computer_interaction##artificial_intelligence##data_mining##information_retrieval##traffic_simulation
Dipanjan Chakraborty,in.ibm.com,nan,Anupam Joshi##Koustuv Dasgupta##Karl Aberer##Tim Finin##Nilanjan Banerjee##Sougata Mukherjea##Zhixian Yan##Arun Kumar##Nitendra Rajput##Deva P. Seetharam##Balaji Viswanathan##Arkady Zaslavsky##Saket Sathe##Hui Lei##Tanuja Ganu##Vinayak Naik##Thanasis Papaioannou##Pradipta De##Alcherio Martinoli##Lothar Thiele,context_aware_services##mobile_and_pervasive_computing##ict_for_development##social_networks
David Mimno,cornell.edu,Cornell University,nan,topic_modeling##artificial_intelligence##text_mining##digital_humanities
Matthias Hauswirth,usi.ch,USI,Amer Diwan##Peter F Sweeney##Todd Mytkowicz##Michael Hind##Mohammad R. Azadmanesh##David Grove##Nathaniel Nystrom##Augusto Born de Oliveira##Michael Mozer##Michele Lanza##Andrea Mocci##Luca Ponzanelli##David F. Bacon##V. T. Rajan##Calin Cascaval##Reza Azimi##Robert Wisniewski##Evelyn Duesterwald##Dmitri Makarov##Richard Jones,software_and_programmer_efficiency
Lili Meng,cs.ubc.ca,University of British Columbia,Frederick Tung##Bo Chang##James Little##Bo Zhao##Leonid Sigal##Eldad Haber##Jianhui Chen##Max Q.-H. Meng##Chaoqun Wang##Weidong Yin##Julien Valentin##Ian Mitchell##Gao Huang （黄高）##Greg Mori##Zhiwei Deng##Megha Nawhal##Ricky Tian Qi Chen##Zicong Fan##Qiong Zhang,artificial_intelligence##deep_learning##computer_vision##autonomous_robots
Xiaofeng Wang,unibz.it,Free University of Bozen-Bolzano,Pekka Abrahamsson##Kieran Conboy##Daniel Graziotin##Richard Vidgen##Anh Nguyen-Duc##Oisin Cawley##Minna Pikkarainen##Sohaib Shahid Bajwa##Henry Edison##Nattakarn Phaphoom##Ita Richardson##Carmine Giardino##Rafael Prikladnicki##Fabian Fagerholm##Rafael Chanin##Sven Helmer##Brian Fitzgerald##Carlos Solis##Juan Garbajosa##Sharon Coyle,agile_and_lean_software_development##lean_startup##complex_adaptive_systems##software_startups##information_systems_development
Claudia Diamantini,univpm.it,Università Politecnica delle Marche,Domenico Potena##Emanuele Storti##Laura Genga##Alex Mircoli##Arnaldo Spalvieri##sauro longhi##Adriano Mancini##Nicola Zannone##Barbara Re##Emanuele Frontoni##Luca Spalazzi##Wil van der Aalst##Hervé Panetto##Nadia Bianchi-Berthouze##Benjamin Knoke##Farhad Arbab,nan
Ron Tamborini,msu.edu,Michigan State University,nan,mass_communication##morality
Julie M. Birkholz,ugent.be,University Ghent,Shenghui Wang 王胜惠##Christine Moser##Dirk Deichmann##Peter Groenewegen##Sandra Hasanefendic##Hugo Horta##Peter van der Sijde##Sven Lieber##Rena Bakhshi##Maarten van Steen##Adina Nerghes##Eveline Vlassenroot##Max Kemman##James Baker##Thorsten Ries##Kim Holmberg##Paul Groth##Sara Magliacane##Martina Vukasovic##Anastasia Dimou,digital_humanities##social_networks
flavien balbo,emse.fr,Ecole Nationale Supérieure des Mines de Saint-Etienne,Julien Saunier,syst%C3%A8mes_multi_agents##syst%C3%A8mes_de_transport_intelligents##intelligence_artificielle
Rafael de Hoyos,worldbank.org,World Bank,Leonardo Iacovone##Vicente Garcia-Moreno,development_economics
Richard Medina,hawaii.edu,University of Hawaii,nan,human_computer_interaction##computer_supported_collaborative_learning
Reza Sameni,dbmi.emory.edu,Emory University,Christian Jutten##Gari Clifford##Mohammad B. SHAMSOLLAHI##Cédric Gouy-Pailler##Shamim Nemati##Saeid Sanei##Jonathon A Chambers##Jens Haueisen##Michel Verleysen##Frédéric Vrins##Hamed Hassani Saadi##Hamid Soltanian-Zadeh##Ashkan Sami##Mohammad Niknazar##Marco Congedo##Lotfi Senhadji##Omid Sayadi,digital_system_design##statistical_signal_processing##biomedical_engineering
Byrav Ramamurthy,cse.unl.edu,University of Nebraska-Lincoln,nan,computer_networks
Loïc Miller,unistra.fr,University of Strasbourg,nan,bgp##computer_security
Carol Hsu,sydney.edu.au,University of Sydney,Tawei (David) Wang PhD CPA CIA##Leiser Silva##João Baptista (John)##Detmar Straub##Xin (Robert) Luo##Robert D Galliers##Jimmy Huang##Allen S. Lee##Suprateek Sarker##Niki Panteli##Sia Siew Kien##Jeffrey C.F. Tai,information_security_management##digital_strategy
Ke Yang,qmul.ac.uk,Queen mary university of london,nan,thz_communication
Laura Slaughter,idi.ntnu.no,nan,nan,ontologies##information_retrieval
Scott E Page,umich.edu,U Michigan,nan,complexity##economics##management##political_science##diversity
Brendan Murphy,microsoft.com,nan,Nachiappan Nagappan##Thomas Zimmermann##Christian Bird##Laurie Williams##Kim Herzig##Jacek Czerwonka,reliability##systems##software_engineering##software
Brock Wester,jhuapl.edu,Johns Hopkins University,Matthew Fifer##Matthew S Johannes##David P McMullen##Kapil Katyal##Nathan E. Crone M.D.##Guy Hotson##William Stanley Anderson##Robert S Armiger##Nitish Thakor##Matthew Para##Francesco Tenore##R. Jacob Vogelstein##Mark G. Allen##William R. Gray-Roncal Ph.D.##Jordan Matelsky##Sliman Bensmaia##Andrew C Merkle##Michelle C. LaPlaca##Luke Osborn##Pablo Celnik,virtual_reality##prosthetics##neuroscience##connectomics##biomedical_engineering
Sergio Verdu,princeton.edu,Princeton University,nan,information_theory
David Grove,us.ibm.com,nan,Stephen Fink##Michael Hind##Jeff Dean##David F. Bacon##Vijay Saraswat##Matthew Arnold##Peter F Sweeney##Vivek Sarkar##Mikio Takeuchi##Steve Blackburn##Jong-Deok Choi##Kiyokuni Kawachiya##Martin Vechev##Josh Milthorpe##Julian Dolby##Kathryn S McKinley##Matthias Hauswirth##Mandana Vaziri##Sorin Lerner,programming_languages
Miltiadis Allamanis,allamanis.com,nan,Charles Sutton##Marc Brockschmidt##Earl T. Barr##Christian Bird##Prem  Devanbu##Oleksandr Polozov##Patrick Fernandes##Alexey Svyatkovskiy##Daya Guo,artificial_intelligence##deep_learning##programming_languages##software_engineering
Nuno Vasconcelos,ece.ucsd.edu,University of California San Diego,Antoni B. Chan##Vijay Mahadevan##Nikhil Rasiwasia##Zhaowei Cai##Dashan Gao##Pedro Moreno##Mohammad Saberian##Gustavo Carneiro##Hamed Masnadi-Shirazi##Mandar Dixit##Roland Kwitt##Bo Liu##Gert Lanckriet##Pedro Morgado##Yunsheng Li##Jose Costa Pereira##Emanuele Coviello##Roger Levy##Gabriel Doyle##Rogerio Feris,artificial_intelligence##computer_vision##deep_learning##multimedia##image_processing
Gail McMillan,vt.edu,Virginia Tech,nan,etds_electronic_theses_and_dissertations##institutional_repositories##scholarly_communication
Garrett B. Goh,microsoft.com,nan,Charles L. Brooks III##Elena N Laricheva##Alex Dickson##Jun-Seok Lee##Young-Tae Chang##Nils G Walter##Afra Panahi,artificial_intelligence##deep_learning
Huseyin Arslan,medipol.edu.tr,Istanbul Medipol University,Alphan Şahin##Hasari Celebi##Jehad M. Hamamreh##Mustafa Emin Sahin##Khalid Qaraqe##Mehmet Kemal Ozdemir##Z. Esat Ankarali Ph.D.##HAJI MUHAMMAD FURQAN AHMED...##Serhan Yarkan##Ali Görçin##Ertugrul Guvenkaya##Berker Peköz##Ali Fatih Demir##M. Cenk Erturk##Ercument Arvas##Sinan Gezici##Hakan Ali Çırpan##Erchin Serpedin PhD##Hasan Basri Çelebi##Anas Tom,phy_and_mac_security##5g_waveforms##digital_baseband_signal_processing##wireless_communications##cognitive_radio
Rudi Studer,kit.edu,Karlsruhe Institute of Technology,Dieter Fensel##Steffen Staab##York Sure-Vetter##Michael Erdmann##Stefan Decker##Alexander Maedche##Raphael Volz##V. Richard Benjamins##Boris Motik##Daniel Oberle##Frank van Harmelen##Enrico Motta##Peter Haase##John Davies##Pascal Hitzler##Denny Vrandečić##Andreas Abecker##Philipp Cimiano##Andreas Hotho##Gerd Stumme,semantic_web_services##knowledge_management##intelligent_systems##semantic_web##linked_data
Teodoro CORDOVA.    ORCID: 0000-0002-6486-7530 RrcherID_I-9356-201730   ScID_6506905989,fisica.ugto.mx,nan,Modesto Sosa##Jesus Bernal Alvarado##Gómez Aguilar José Francisco##Francisco Miguel Vargas Luna##Dr. José María De la Roca Chiapas##Rafael Guzman Cabrera##Maria Raquel Huerta Franco##Mario Eduardo Cano Gonzalez##Juan Carlos Martinez Espinosa##Oswaldo Baffa##Enedino Hernández Torres##Dr. J. Juan Rosales García##Nicolás Padilla Raygoza FRSPH##Draulio Barros de Araujo##Antonio Adilton Carneiro##N. A. Chequer##Carlos Herman Wiechers Medina##Manuel Guía Calderón##Jorge Elias Jr##Francisco Mesa Linares,signal_and_image_processing##biomagnetism##medical_physics##magnetobiology##ultrasound
Dan Witzner Hansen,itu.dk,IT University of Copenhagen,John Paulin Hansen##Diako Mardanbegi##Henrik Skovsgaard##Qiang Ji##Emilie Møllenbach##Päivi Majaranta##Rasmus Larsen##Mads Nielsen##Martin Tall##Riad I. Hammoud##Thomas Pederson##Fiona Mulvey##Maria Barrett##Fabricio Batista Narcizo##Alexandre Alapetite##Ignace TC Hooge##Marcus Nyström##Richard Andersson##David MacKay##Georgios N. Yannakakis,eye_information##ml##computer_vision##privacy
Claudio Canizares,uwaterloo.ca,University of Waterloo,nan,smartr_grids##microgrids##ev##power_systems
Weiming Fu,mail.ustc.edu.cn,University of Science and Technology of China,Jiahu Qin##Wei Xing Zheng##Gao Huijun##Yang Shi##Junfeng Wu##Guodong Shi,multiagent_system
Jing Zhang,vt.edu,nan,Wu Feng##Hao Wang##Heshan Lin##Xiaokui Shu##Tom Scogland##Pavan Balaji##Kaixi Hou##Da Zhang##Sarunya Pumma##Qi Lv,bioinformatics##artificial_intelligence##high_performance_computing##parallel_computing
Sridutt Bhalachandra,anl.gov,Argonne National Laboratory,Jan F. Prins##Stephen L. Olivier##Wei Wang##Barry Rountree##Tapasya Patki##Ghaleb Abdulla,energy_efficient_high_performance_computing
David G. Groves,rand.org,RAND Corporation,nan,decisionmaking_under_uncertainty##water_resources_planning##climate_adaptation##robust_decision_making
Jorge Saldivar,ucm.es,Complutense University of Madrid,Tanja Aitamurto##Luca Cernuzzi##Florian Daniel##Fabio Casati##Carlos Rodriguez##Gregorio Convertino##Cristhian Parra##Helene Landemore##Massimo Zancanaro##Gianluca Schiavo##Marcos Báez##Grzegorz Kowalik##Rosa Alarcon##Ahmed Cherif##Juho Salminen##Vincenzo D'Andrea,crowdsourcing##collective_intelligence##civic_technologies
George Thanos,aueb.gr,Athens University of Economics and Business,Marilena Minou##Tanuja Ganu##Tri Kurniawan Wijaya##Costas Courcoubetis##Deva P. Seetharam##Vikas Chandan##Dipanjan Chakraborty##George Xylomenos##Mohit Jain##Jan van Deventer##Matteo Vasirani##Evangelos Markakis,technology_economics_and_energy_economics
Alan S Abrahams,vt.edu,Virginia Tech,Weiguo Fan Patrick Fan##Alan Wang 王刚##Richard Gruss##David Eyers##Ragsdale C*##David M. Goldberg##Peter Ractham##Reza Barkhi##eloise coupey##Nohel Zaman##Eojina Kim##Johnathon Ehsani##Harry J. Wang##Sumali Conlon##Carina De Villiers##Milad Baghersad##Daniel Fleder##Linda Wallace##Gnana Bharathy##Juthamon Sithipolvanichgul,data_mining##social_media_analytics##business_analytics##decision_support_systems##text_analytics
Mahdi Eftekhari,uk.ac.ir,Shahid Bahonar University of Kerman,Mohammad K. Ebrahimpour##Farhad Rahdari##Farid Saberi-Movahed##Javad Rahimipour Anaraki##Shima Kamyab##Hossein Nezamabadi-pour##Mehrdad Hosseinzadeh##Mohammad  Hossein Bagheripour##Mojtaba Asadi##Soheila Barchinezhad##Dr. Ali Mohebbi##Hossein Kaydani##Ali Esmailizadeh##Chang Wook Ahn##Mehran Amiri##Kamilia Ahmadi PhD##Nicholas S. Flann##Mansoor Zolghadri Jahromi##hojjat Moayed,artificial_intelligence##data_mining##fuzzy_systems##computational_intelligence
Orhan Firat,google.com,Google,nan,artificial_intelligence
Matthew S Johannes,outrider.ai,nan,Kapil Katyal##Brock Wester##Robert L. Clark Jr.##Matthew Para##Matthew Fifer##Robert S Armiger##Guy Hotson##David P McMullen##Nathan E. Crone M.D.##R. Jacob Vogelstein,robotics##neural_prosthetics##wearable_systems##manipulation_systems##brain_machine_interface
Lixia Yang,ryerson.ca,Ryerson University,nan,memory##cognition##cognitive_plasticity##aging##culture
Rui Zhang PhD MS,umn.edu,University of Minnesota,nan,health_informatics##text_mining##translational_informratics##natural_language_processing
