Nathan DeBardeleben,lanl.gov,Los Alamos National Laboratory,Qiang Guan##Kurt Ferreira##William Jones##Jon Stearley##Sudhanva Gurumurthi##Paolo Rech##Song Fu##Luigi Carro##Matteo SONZA REORDA,1
Damien Woods,mu.ie,nan,Turlough Neary##Thomas J. Naughton##Matthew Patitz##David Doty##Scott Summers##Erik Winfree##Robert Schweller##J Paul Gibson##Jack H. Lutz##Peng Yin##Andrew Winslow##Erik Demaine##Pierre-Etienne Meunier##Ho-Lin Chen##Trent A. Rogers##Felix Zhou##Cameron Myhrvold##Sándor P. Fekete##Agustín Riscos Núñez##Mario J. Pérez-Jiménez,1
Dr Anette Kira,pai.org.nz,nan,Marewa Glover##Chris Bullen##Robert Scragg##Natalie Walker##Chris Paton##Linda Bauld##Geoff Kira##Annemarie Wagemakers##Professor Gillian Gould##David M. Nichols##Mark Apperley,1
Andrew Sutton,uakron.edu,University of Akron,Jonathan I. Maletic##Michael L. Collard##Natalia Dragan##Bonita Sharif,1
Neucimar J. Leite,ic.unicamp.br,State University of Campinas,nan,1
Yuanfang Cai,cs.drexel.edu,Drexel University,nan,1
Cristel Pelsser,unistra.fr,University of Strasbourg,Olivier Bonaventure##Steve Uhlig##Bruno Quoitin##Olaf Maennel##Stefano Vissicchio##Kohei Shiomoto##Laurent Vanbever##Pascal Merindol##Pierre François##Romain Fontugne##Luca Cittadini##Emile Aben##Andra Lutu##Marcelo Bagnulo##Kenjiro Cho##Thomas Holterbach##Iain Phillips##Timothy G. Griffin##Sonia Fahmy##Loïc Miller,1
Nuno P. Lopes,tecnico.ulisboa.pt,nan,nan,1
Puneet Sharma,hpe.com,nan,Sujata Banerjee##Sung-Ju Lee##Praveen Yalagandula##Jeongkeun Lee##Ahmed Helmy##Deborah Estrin##Jeff Mogul##Priya Mahadevan##Mark Handley##Parthasarathy Ranganathan##Chen-Nee Chuah##Sonia Fahmy##Andrew R Curtis##Brandon Heller##Yadi Ma##Kang G. Shin##Gene Cheung##Srini Seetharaman##Yiannis Yiakoumis##Reza Rejaie,1
Hámornik Balázs Péter,erg.bme.hu,Budapest University of Technology and Economics,Károly Hercegfi##Máté Köles##Anita Komlodi##Csaba Krasznay##Sarolta Tóvölgyi##Alyson Leigh Young##Péter Galambos##György Persa##Peter Baranyi##Andrea Dúll##Tamás Nagy##Tamás György Tarján,1
Bjoern Hartmann,eecs.berkeley.edu,University of California Berkeley,Scott Klemmer##Maneesh Agrawala##Michael S. Bernstein##Steven Dow##Valkyrie Savage##Amy Pavel##Maurizio Mancini##Catherine Pelachaud##George Fitzmaurice##Tovi Grossman##Hrvoje Benko##Derrick Coetzee##Manas Mittal##Leila Takayama##Kurt Luther##Andrew Wilson##Pei-Yu (Peggy) Chi##Sean Follmer##Robert C. Miller##Wilmot Li,1
Yan Chen,fiu.edu,Florida International University,nan,1
Julian Savulescu,philosophy.ox.ac.uk,nan,Guy Kahane##Brian D. Earp##Bennett Foddy##Hannah Maslen##Dominic Wilkinson##Alberto Giubilini##Anders Sandberg##Christopher Gyngell##Jonathan Pugh##Neil Levy##Jim A.C. Everett##Lucius Caviola##Nick Bostrom##Lynn Gillam##Professor Andrew J Pollard##Roi Cohen Kadosh##Miles Hewstone##Olga Wudarczyk PhD##Kelton Tremellen##Miguel Farias,1
Antonio J. Gómez-Núñez,ugr.es,University of Granada,Benjamín Vargas-Quesada##Félix de Moya Anegón##Zaida Chinchilla-Rodríguez##Vladimir Batagelj##Wolfgang Glänzel##Juan M. Gallego/ orcid.org/0000-0002-...##Hernán Jaramillo-Salazar##Catalina Latorre-Santos/orcid.org/000...##Teresa Corral##Andrés Felipe Patiño Repizo,1
Sabrina Kirrane,wu.ac.at,Vienna University of Economics and Business,Axel Polleres##Simon Steyskal##Javier D. Fernández##Sebastian Neumaier##Sabbir M. Rashid##Roberto Navigli##Stefan Decker##Alessandra Mileo##Axel-Cyrille Ngonga Ngomo##Gerard de Melo##Antoine Zimmermann##Lukas Schmelzeisen##Claudio Gutierrez##Jose Emilio Labra Gayo##Claudia d'Amato##Anna Fensel##Oleksandra Panasiuk##Anisa Rula (PhD)##Juan Sequeda##Steffen Staab,1
Miguel Faria,tecnico.ulisboa.pt,nan,Francisco S. Melo##Ana Paiva##Rui Silva##Patrícia Alves-Oliveira##Andrea Costigliola,1
Nikhil Garg,cornell.edu,Cornell Tech,Dan Jurafsky##James Zou##Ashish Goel##Londa Schiebinger##Kamesh Munagala##Ramesh Johari##Matthew Gentzkow##Jesse M. Shapiro##Dorottya Demszky##Rob Voigt##Vijay Kamble##Hamid Nazerzadeh##Faidra Monachou##Sarabjot Singh##Jeffrey Andrews##James Fishkin##William Cai##Sharad Goel##Benjamin Plaut##Sukolsak Sakshuwong,1
Jun Wan (万军),ia.ac.cn,Institute of Automation Chinese Academy of Sciences,Stan Z. Li (李子青)##Sergio Escalera##Guodong Guo##Hugo Jair Escalante##Isabelle Guyon##Zichang Tan##Lei Zhen##Chenxu Zhao##Philip O. Ogunbona##Wanqing Li##Vassilis Athitsos##Yi Jin##Yunxiao Qin##Guoying Zhao##qiguang miao##Xinwang Liu##Yunan Li##Xiaobai Li##Xiangyu Zhu##Junliang XING (兴军亮),1
Victoria A Feher,schrodinger.com,Schrodinger Inc,nan,1
Tanya Golubchik,bdi.ox.ac.uk,Oxford University,nan,1
Bryan Ford,epfl.ch,EPFL,David Wolinsky##Linus Gasser##Philipp Jovanovic##Lefteris Kokoris-Kogias##Ewa Syta##Nicolas Gailly##Henry Corrigan-Gibbs##Mike Hibler##Ismail Khoffi##Chris Lesniewski##Frans Kaashoek##Jean-Pierre Hubaux##Robert Morris##Janardhan Iyengar##Joan Feigenbaum##Ennan Zhai##Aaron Johnson##Michael Fischer##Godmar Back##Paul Hudak,1
Zhenhua Liu,stonybrook.edu,Stony Brook University,Adam Wierman##Yuan Chen##Minghong Lin##Lachlan Andrew##Steven H. Low##Daniel Gmach##Manish Marwah##Benjamin Razon##Hamed Mohsenian-Rad,1
Sarolta Tóvölgyi,erg.bme.hu,nan,nan,1
Aaron D. Jaggard,dimacs.rutgers.edu,nan,Andre Scedrov##Rebecca N. Wright##Vijay Ramachandran##Joan Feigenbaum##Iliano Cervesato##Michael Schapira##Paul Syverson##Michael Backes##Bruno Blanchet##Aaron Johnson##Timothy G. Griffin##Alex Fabrikant##Catherine Meadows##Michael Mislove##Roberto Segala,1
Swarnava Dey,tcs.com,Tata Consultancy Services Ltd,Arijit Mukherjee##Himadri Sekhar Paul##Arpan Pal##Ansuman Banerjee##Pubali Datta##Prateep Misra##Ranjan Dasgupta##Anupam Basu,1
Ning Qian,columbia.edu,Columbia University,nan,1
keith gallagher,fit.edu,florida institute of technology,Dave Binkley##Mark Harman##Bradley S Rees##Liam O'Brien##Steven Woods##sebastian danicic##Mohammad Abdallah##Lucas Layman##Amir Ngah##Professor Sue Black OBE##Tracy Hall##Giuliano (Giulio) Antoniol,1
Denis Gracanin,vt.edu,Virginia Tech,nan,1
Miguel Angel Medina Pérez,tec.mx,nan,Raul Monroy##Octavio Loyola-González##Milton Garcia Borroto##Andres Eduardo Gutierrez-Rodríguez##Jesús Ariel Carrasco Ochoa##Leopoldo Altamirano Robles##Jose Francisco Martinez Trinidad##Luis A. Trejo##Jorge Rodríguez##Jose Emmanuel Ramirez-Marquez##Francisco Herrera##Jose Ruiz Shulcloper##Aythami MORALES##Danilo Valdes-Ramirez##Bárbara Cervantes##Ari Y. Barrera-Animas##J. Benito Camiña##Leonardo Cañete-Sifuentes##Armando López Cuevas##Yenny Villuendas-Rey,1
Alessandro Corrêa Victorino,hds.utc.fr,Université de Technologie de Compiègne,Moustapha doumiati##Danilo Alves de Lima##Arthur de Miranda Neto##Patrick Rives##Raymond Ghandour##Giovani Bernardes Vitor##Isabelle Fantoni##Samuel Siqueira Bueno##Ely Carneiro de Paiva##Rafael de Angelis Cordeiro##Hernán Abaunza González##Paulo Augusto Valente Ferreira##Pedro Castillo Garcia##Valentin Ivanov##Antonella Ferrara##Stratis Kanarachos##Yue Kang##jose azinheira##Frank Naets##Enrico Regolin,1
Lei Zhen,nlpr.ia.ac.cn,Institute of Automation Chinese Academy of Sciences,Dong Yi##Shengcai Liao##Matti Pietikäinen##Ran He IAPR Fellow##Xiangxin Zhu##Weilong Yang##Junjie Yan,1
Christoph Bussler,real-programmer.com,nan,nan,1
Gerhard Weikum,mpi-inf.mpg.de,Max Planck Institute for Informatics,nan,1
Philipe Moriel,ufl.edu,University of Florida,nan,1
Alexandra  I Cristea,durham.ac.uk,University of Durham,Lei Shi##Craig Stewart##Paul De Bra##Maurice Hendrix##Natalia Stash##Mizue Kayama##Dr. Dana Al Qudah##David Smits##Fawaz Ghali##Lora Aroyo##T J Brailsford##Jonathan Foss##Helen Ashman##Adam Tsakalidis##Wolfgang Nejdl##Dr. Alaa A. Qaffas##Karen Stepanyan##Mike Joy##Yiwei Zhou##Daniel Burgos,1
Josep LLuis Arcos,iiia.csic.es,CSIC,Juan Antonio Rodriguez Aguilar##Ramon Lopez de Mantaras##Carles Sierra##Marc Esteva##Joan Serrà##Pablo Noriega##Jose Luis Fernandez-Marquez##Raquel Ros##Giovanna Di Marzo Serugendo##Xavier Serra##Tan Ozaslan##Manuela M. Veloso##Marian Boguña##Meinard Müller##Peter Grosche##Mirko Viroli##Sara Montagna##Emilia Gómez##Juan Carlos Burguillo-Rial##Xavier Amatriain,1
David MacKay,mrao.cam.ac.uk,University of Cambridge,H. K. D. H. Bhadeshia##Iain Murray##Radford Neal##Ryan P. Adams##Zoubin Ghahramani##Brendan Frey##Kenneth D. Miller##Alan Blackwell##Oliver Stegle##Philip John Withers##John Paulin Hansen##Tony Robinson##Keith Vertanen##Andrew M. Childs##Thore Graepel##Dan Witzner Hansen##Robert MacKay,1
Prithwish Chakraborty Ph.D.,ibm.com,nan,Naren Ramakrishnan##Gourab Ghosh Roy##Swagatam Das##John Brownstein##Ajith Abraham##Bryan Lewis##Elaine Okanyene Nsoesie##Dr. P. N. Suganthan (SCI Highly Cited...##Patrick Butler##Pejman Khadivi##Tapan Kumar Gandhi##Jieping Ye IEEE Fellow &amp; ACM Distin...##Zheng Wang,1
Thomas Krennwallner,postsubmeta.net,nan,Thomas Eiter##Michael Fink##Giovambattista Ianni##Christoph Redl##Axel Polleres##Minh Dao-Tran##Francesco Calimeri##Nuno Lopes##Francesco Ricca##Peter Schüller##Torsten Schaub##Dr. Jacek Kopecký##Patrik Schneider##Stefan Decker##Stefan Bischof##Nicola Leone##Wolfgang Faber##Martin Gebser##Roland Kaminski##Guohui Xiao,1
Daniele Nardi,dis.uniroma1.it,Sapienza Univ. Roma,nan,1
Izak Benbasat,Sauder.UBC.ca,University of British Columbia,nan,1
Alexandra Wood,cyber.law.harvard.edu,Harvard University,Micah Altman##Urs Gasser##Kobbi Nissim##Salil Vadhan##Aaron Bembenek,1
Jing Fu,rmit.edu.au,RMIT University,Moshe Zukerman##Jun Guo##z. rosberg##Jingjin Wu,1
Tim Baarslag,cwi.nl,Centrum Wiskunde &amp; Informatica,Catholijn M. Jonker##Koen Hindriks##Reyhan Aydogan##Enrico Gerding##Katsuhide Fujita##Takayuki Ito##Michael Kaisers##Raz Lin##Sarit Kraus##Jonathan Gratch##Charith Perera##Dmytro Tykhonov##Richard Gomer##Richard Mortier##Derek McAuley##Jon Crowcroft##Irene C L Ng##Hamed Haddadi##Susan YL Wakenshaw Warwick##Valentin Robu,1
Peter Corke,qut.edu.au,Queensland University of Technology,Jonathan Roberts##Robert Mahony##Matthew Dunbabin##Ben Upcroft##seth hutchinson##Michael Milford##Daniela Rus##Feras Dayoub##Gregory Hager##Inkyu Sa##Stefan Hrabar##Paul Newman##Pauline Pounds##Chris McCool##Gaurav Sukhatme##François Chaumette##Sanjiv Singh##Koen Langendoen##Hugh Durrant-Whyte##Mark Spong,1
Yamin Yan,ust.hk,Hong Kong University of Science and Technology,Professor Zhiyong Chen##Jie Huang##Richard Middleton##Qing-Long Han Pro Vice-Chancellor a...##Sonja Stuedli##Maria Seron##Zheng-Guang Wu##Vijay Varadharajan##Jahangir Hossain##Graham Town##GULAM DASTAGIR KHAN,1
Ze Li,microsoft.com,Microsoft,Haiying (Helen) Shen##Jin Li##Guoxin Liu##Yuhua Lin##Karan Sapra##Kang Chen##Chenxi Qiu##Baha' A. Alsaify##Hailang Wang,1
Catalina Latorre-Santos/orcid.org/0000-0003-0623-7343,urosario.edu.co,Universidad del Rosario,Hernán Jaramillo-Salazar##Carlos Enrique Trillos##CARLOS IVAN PACHECO SANCHEZ##Angela María Ruiz-Sternberg / orcid.or...##José Miguel Nieto Olivar##Liz Rincón Suárez##Leonardo Briceno-Ayala / ORCID:000...,1
Sarah Heckman,ncsu.edu,NC State University,Laurie Williams##Mark Sherriff##Collin Lynch##Tiffany Barnes##Niki Gitinabard##Jeffrey C. Carver##Rahul Pandita##Emerson Murphy-Hill##Brittany I. Johnson##Kathryn Stolee##Ketan Mayer-Patel##Jeffrey Forbes##Kristy Boyer##Denae Ford##Caitlin Sadowski##Ahmed Al-Zubidy##Mickey Vellukunnel##Philip Buffum##Justin Smith##Chris Parnin,1
Viktor Vafeiadis,mpi-sws.org,Max Planck Institute for Software Systems,Ori Lahav##Derek Dreyer##Chung-Kil Hur##Francesco Zappa Nardelli##Azalea Raad##Matthew J. Parkinson##Peter Sewell##Michalis Kokologiannakis##Anton Podkopaev##Soham Sundar Chakraborty##Jeehoon Kang##Aleksandar Nanevski##Mike Dodds##Marc Shapiro##Suresh Jagannathan##Maurice Herlihy##Tony (C.A.R.) Hoare##Neelakantan R. Krishnaswami##Byron Cook##Aaron Turon,1
V.S. Subrahmanian,dartmouth.edu,Dartmouth College,Sarit Kraus##Sushil Jajodia##Gerardo I. Simari##Antonio Picariello##Andrea Pugliese##Amy Sliva##Octavian Udrea##Sibel Adali##Thomas Eiter##Dana Nau##maria luisa sapino##K. Selcuk Candan##Massimiliano Albanese##Jürgen Dix##Raymond Ng##Fatma Ozcan##Maria Vanina Martinez##Diego Reforgiato Recupero##James J. Lu##Aaron Mannes,1
Mahmoud Nabil Mahmoud,ncat.edu,nan,Ahmad Alsharif##Erchin Serpedin PhD##Muhammad Ismail##Mohamed Abdallah##Mohamed Aly##Waleed Alasmary##Amir Atiya##Ahmed Sherif##Mostafa M. Fouda##Khalid Qaraqe##Noureddine Lasla##Kemal Akkaya##Abdollah Homaifar##Samet Tonyali##Michael Ibrahim##Mohamed Younis##Mohamed M. E. A. Mahmoud,1
Yong-Mi Kim,umich.edu,nan,V Basili##Soo Young Rieh##Lionel Briand##Yan Chen##Walt Melo##Manoel Gomes de Mendonça Neto##Ji-Yeon Yang##Grace YoungJoo Jeon##Teck-Hua Ho##Karen Markey##Tiffany Veinot##Elizabeth Yakel,1
Gustavo Henrique de Rosa,microsoft.com,nan,João Paulo Papa##Kelton Augusto Pontara da Costa##Clayton Reginaldo Pereira##Xin-She Yang (DPhil)##Danillo Roberto Pereira##Leandro Passos##Aparecido Nilceu Marana##Falcao A.X.##João Manuel R. S. Tavares##Rodrigo Yuji Mizobe Nakamura,1
Julie Wagner,est.fujitsu.com,nan,nan,1
Masoud S. Nosrati PhD,bmo.com,nan,Ghassan Hamarneh##Rafeef Garbi (née Abugharbieh)##Jean-Marc Peyrat##karim faez##Alborz Amir-Khalili##Farhad Faradji##Shawn Andrews##Sepehr Attarchi,1
Nadi Tomeh,sorbonne-paris-nord.fr,nan,Nizar Habash##Wajdi Zaghouani##Ramy Eskander##Noura Farra##Kemal Oflazer##François Yvon##Owen Rambow##Ryan Roth##Alexandre Allauzen##Alla Rozovskaya##Joseph Le Roux##Behrang Mohit##Thierry Charnois##Pierre Holat##Marc Dymetman##Nicola Cancedda##Sarah Alkuhlani##Guillaume Wisniewski##Mona Diab##Marco Turchi,1
Oleksandra Panasiuk,sti2.at,nan,nan,1
Brian Leung,alum.utoronto.ca,nan,Tom Chau##Eric Dubois,1
Diego Mariano,ufmg.br,nan,Vasco Ariston de Carvalho Azevedo##Raquel Cardoso de Melo-Minardi##Henrique César Pereira Figueiredo##Lucianna Helene Silva Santos##Felipe Luiz Pereira##Leandro Benevides##Rommel Ramos##Siomar de Castro Soares##Debmalya Barh##Thiago Jesus Sousa##Carmelina Figueiredo Vieira Leite##Edson Luiz Folador##Sandeep Tiwari##Pedro Magalhães Martins##Adriano Werhli##Karina S. Machado##Klaus Liedl##Flavia Figueira Aburjaile##Mariana Teixeira Dornelles Parise##Doglas Parise,1
Qi Liu,ustc.edu.cn,University of Science and Technology of China,Enhong Chen##Hui Xiong Fellow of AAAS and IEEE##Zhenya Huang##Yong Ge##Hongke Zhao 赵洪科##Tong Xu##Le Wu##Hengshu Zhu 祝恒书##Biao Xiang##ChuanRen Liu##Xing Xie 谢幸##Guangyi Lv##Runze Wu##J Leon Zhao##Nicholas Jing Yuan 袁晶##Feida Zhu##Chris H.Q. Ding （丁宏强）##Yu Yang##Meng Wang IEEE Fellow IAPR Fellow##Zhongmou Li,1
Neil Levy,mq.edu.au,Macquarie University,Julian Savulescu##Tim Bayne##Roi Cohen Kadosh##Guy Kahane##Olivia Carter##Robert Hester##Steve Clarke##Mianna Lotz##Stefanie Becker##ANKE SNOEK##Jeanette Kennett##Eric Mandelbaum##Joshua Shepherd##Richard Kanaan,1
Danielle Stewart,d.umn.edu,University of Minnesota Duluth,nan,1
Pardha Pyla,vt.edu,nan,Manuel A. Pérez-Quiñones##Manas Tungare##Steve Harrison##Doug A. Bowman##Jian Chen##Chris North##Tejinder Judge##Scott McCrickard##Tonya Smith-Jackson,1
Tapan Kumar Gandhi,iitd.ac.in,IIT Delhi,nan,1
YANAN YANG,mytum.de,Technical University of Munich,nan,1
Taesik Gong,kaist.ac.kr,KAIST,Sung-Ju Lee##Jinwoo Shin##Bowon Lee##Hyunsung Cho##Jaemin Shin##Sourav Bhattacharya##Alberto Gil C. P. Ramos##Fahim Kawsar##Akhil Mathur,1
Nick Bowman (包尼克),ttu.edu,Texas Tech University,Ron Tamborini##Allison Eden##Jaime Banks##Matthew Grizzard##Brian Primack##Jaime Sidani##Sven Joeckel##Leyla Dogruel##Robert Lewis##Rene Weber##Cathlin Clark-Gordon##Elizabeth L. Cohen##Mary Beth Oliver##David Westerman##César G. Escobar-Viera##Gregory A. Cranmer##John L Sherry##Brett Sherrick##Leonard Reinecke##Mun-Young Chung,1
Geoffrey Fox,indiana.edu,nan,Marlon Pierce##Shrideep Pallickara##Wojtek Furmanski##Gregor von Laszewski##Bryan Carpenter##Dennis Gannon##Jaliya Ekanayake##Seung-Hee Bae##Ahmet Uyar##Sanjay Ranka##Supun Kamburugamuve Ph.D.##Andrea Donnellan##Mehmet Aktas##Sangyoon Oh##John Rundle##Galip Aydin##Thilina Gunarathne##Jack Dongarra##Carl Bromberg##Ahmet Sayar,1
Ayushi Rastogi,rug.nl,University of Groningen,Nachiappan Nagappan##Georgios Gousios##Ashish Sureka##Arie van Deursen##Hennie Huijgens##Thomas Zimmermann##Jacek Czerwonka##Suresh Thummalapenta##André van der Hoek##Elvan Kula##Denae Ford##Rahul Purandare##David Lo##Yue Yu##Magiel Bruntink##Gede Artha Azriadi Prana,1
Linda Selvey,uq.edu.au,University of Queensland,nan,1
Vikas Chandan,pnnl.gov,Pacific Northwest National Laboratory,Andrew Alleyne##Arun Vishwanath##kumar saurav##Draguna Vrabie##Koushik Kar##Saptarshi Bhattacharya##Milan Jain##Shivkumar Kalyanaraman##Zainul Charbiwala##Deva P. Seetharam##Tanuja Ganu##Marilena Minou##George Thanos##Harshad Khadilkar##Mohit Jain##Heena Bansal##Megha Nawhal##Amarjeet Singh##Tri Kurniawan Wijaya##Faryar Jabbari,1
Pinar Keskinocak,isye.gatech.edu,Georgia Institute of Technology,Julie Swann##Wedad Elmaghraby##Ozlem Ergun##Sridhar Tayur##Sven Koenig##Pelin Pekgun##Craig Tovey##Michail G. Lagoudakis##Altan Gulcu##Feryal Erhun##Melih Çelik##Ali Ekici##Milind Dawande##Turgay Ayer##Serhan Duran##Jacqueline A Griffin##R Ravi##Jessica L. Heier Stamm##Alvaro Lorca##Tuba Yilmaz,1
Gearóid ÓLaighin,nuigalway.ie,NUI Galway,Alan Bourke##Paul Breen##Alan Godfrey##Gavin Corley##Donnelly Alan##Barry Broderick,1
Meeyoung Cha,kaist.ac.kr,KAIST,Krishna P. Gummadi##Sue Moon##Fabrício Benevenuto##Pablo Rodriguez Rodriguez##Hamed Haddadi##Yong-Yeol Ahn##Sejeong Kwon##Sungkyu (Shaun) Park##Virgilio Almeida##KWAK Haewoon##Jon Crowcroft##Kunwoo Park##Alan Mislove##Kyomin Jung##Tiago Rodrigues de Magalhães##Jaram Park##Sungwon Han##Bimal Viswanath##Matheus Araújo##Daniele Quercia,1
Diego Alexander  Tibaduiza Burgos (https://orcid.org/0000-0002-4498-596X),unal.edu.co,Universidad Nacional de Colombia,Maribel Anaya Vejar##Francesc Pozo (ORCID iD: 0000-0001...##José Rodellar##Luis Eduardo Mujica##Jaime Vitola Oyaga##Jersson Xavier Leon-Medina (ORCiD:...##Claus-Peter Fritzen##alfredo guemes##Juan Manuel Grosso##Nayibe Chio Cho##Edwin Francisco Forero Garcia##Ricardo Cesar Gomez Vargas##Cristian Velandia Cardenas##César Pedraza Bonilla##Felipe Restrepo-Calle##Jorge Sofrony Esmeral##Rafael Castro##Carlos Andrés Torres Pinzón##Wilman Alonso Pineda Muñoz##Magda Ruiz,1
François Bry,lmu.de,Ludwig-Maximilian University of Munich,Tim Furche##Sebastian Schaffert##Rainer Manthey##Christoph Wieser##Dan Olteanu##Alexander Pohl##James Bailey##Fabian Kneißl##Steffen Hausmann##Jakub Kotowski##Adnan Yahya##Clemens Ley##Joachim Baumeister##Olga Poppe##Jose Julio Alferes##Felix Weigel##Michael Schroeder##Peer Kröger##Thomas Eiter##Georg Gottlob,1
Marc Dymetman,naverlabs.com,nan,Nicola Cancedda##Cyril Goutte##George Foster##Pierre Isabelle##Lucia Specia##Eric Gaussier##Shachar Mirkin##Guillaume BOUCHARD##Wilker Aziz##Jean-Luc Meunier##Michel Simard##Nello Cristianini##Marco Turchi##Christophe Servan##Ergun Biçici##Jean-Michel RENDERS##Aarne Ranta##Benjamin Roth##Shubham Agarwal##Nadi Tomeh,1
Weiguo Fan Patrick Fan,uiowa.edu,University of Iowa,Alan Wang 王刚##Marcos Andre Goncalves##Praveen Pathak##Qianzhou Du##zheng chen##Zhongju Zhang##Dragomir Radev##Mi(Jamie) Zhou##Harris Wu##Benyu Zhang##Alan S Abrahams##Ricardo da Silva Torres##Yufeng Ma##Wei-Ying Ma##Shuicheng Yan Fellow of ACM SAEn...##Linda Wallace##Zhilei (George) Qiao##Lillian N. Cassel##Qiang Yang (杨强）##Marco Cristo,1
Fatma Başak Aydemir,boun.edu.tr,Boğaziçi University,John Mylopoulos##Paolo Giorgini##Fabiano Dalpiaz##Jennifer Horkoff##Tong Li (李童)##Elda Paja##Mattia Salnitri##Evellin Cardoso##Alejandro Mate##Luca Piras##Sjaak Brinkkemper##Munindar P Singh##Amit K Chopra##Pınar Yolum##Davide Dell'Anna##Ilker Birbil##Muhammad Tahir Khan##Gregorio Convertino##Ligia Batrinca##Konstantinos Angelopoulos,1
Bruce Beynnon,uvm.edu,University of Vermont,nan,1
Zamin Iqbal,ebi.ac.uk,European Bioinformatics Institute,Isaac Turner##Andy Rimmer##Mario Caccamo##Gerton Lunter##Paul Flicek##Adam Auton##Susanne Pfeifer,1
Romaric Audigier,cea.fr,nan,nan,1
Diyi Yang,cc.gatech.edu,Georgia Tech,Eduard Hovy##Zichao Yang##Robert E. Kraut##Jiaao Chen##Tianqi Chen##Dan Jurafsky##Aaron Halfaker##Duen Horng Chau##William Yang Wang##Xuezhi Wang##Joseph Seering##Ian Stewart##Caleb Ziems,1
Tengfei Liu,poly.edu,nan,Zhong-Ping Jiang##David John HILL##Weinan Gao##Zhiliang Zhao##Yiguang Hong,1
Rami Qahwaji,bradford.ac.uk,University of Bradford,Alaa S. Al-Waisy##Peter T Gallagher##David Shaun Bloomfield##Mumtaz Kamala##Hussain Al-Ahmad##Fahad Al-harby##Husni A. Al-Muhtaseb##Marlon Núñez##Raed Abd-Alhameed##Manolis K. Georgoulis##Sabri A. Mahmoud##Veronique Delouille##Alberto García-Rigo##Manuel Hernández-Pajares##Jie Zhang,1
Guanrong Chen,cityu.edu.hk,City University of Hong Kong,nan,1
Yuan Wang （王沅）,math.fau.edu,Florida Atlantic University,Eduardo Sontag##Zhong-Ping Jiang##David Angeli##Brian P Ingalls##Daizhan Cheng##Iven Mareels##Laurent PRALY##Jose Luis Mancilla-Aguilar##Sette Diop##Hanqi Zhuang,1
Avi Goldfarb,rotman.utoronto.ca,University of Toronto,Ajay Agrawal##Chris Forman##Catherine Tucker##Joshua Gans##Christian Catalini##Anindya Ghose##Mo Xiao##Florenta Teodoridis##Jeff Prince##Brian Silverman##dranove##James D Campbell##Sampsa Samila##Ryan C. McDevitt##Avery Haviv##Mengze Shi##Brett R. Gordon##Yang Li##Shane Greenstein,1
Thiago Salles,dcc.ufmg.br,Universidade Federal de Minas Gerais,Marcos Andre Goncalves##Leonardo Chaves Dutra da Rocha##Wagner Meira Jr.##fernando mourao##Felipe Viegas##Gisele L. Pappa##Sérgio Canuto##Isac Sandin Ribeiro##Hilton de Oliveira Mota##Alberto H. F. Laender##Eli Cortez##Mirella M. Moro##Clodoveu Davis##Altigran Soares da Silva##Daniel Hasan Dalip##Jussara M. Almeida##Darlinton Carvalho##Daniel Ratton Figueiredo##Raphael Rodrigues Campos##Joao Palotti,1
